x1, v1, x2, v2, x3, v3
-0.00035558,-0.00162933,-0.000690433,-0.00324305,0,-0.00339192,
-0.000375206,-0.00165341,-0.000730899,-0.00349666,0,-0.00367347,
-0.000396658,-0.00192379,-0.000775439,-0.00392315,0,-0.00412112,
-0.000422664,-0.00239593,-0.000826422,-0.00457002,0,-0.00478589,
-0.000451108,-0.00234884,-0.000882147,-0.00471348,0,-0.00494877,
-0.000479532,-0.00239444,-0.000939796,-0.00489172,0,-0.00514438,
-0.000506641,-0.00214563,-0.000997196,-0.00467418,0,-0.00493835,
-0.000529578,-0.00171242,-0.00104977,-0.00409161,0,-0.00435524,
-0.000548277,-0.00143231,-0.00109518,-0.00348162,0,-0.00372809,
-0.000563455,-0.00111854,-0.00113237,-0.00272627,0,-0.00294114,
-0.000575438,-0.000886716,-0.00116077,-0.00201623,0,-0.00219047,
-0.000584402,-0.000608548,-0.00118056,-0.00129063,0,-0.00142198,
-0.000590254,-0.000361918,-0.00119223,-0.000661397,0,-0.000752609,
-0.000592777,-5.54649e-05,-0.00119642,-4.31186e-05,0,-9.97648e-05,
-0.000594209,-0.000161333,-0.00119634,5.24771e-05,0,2.3118e-05,
-0.000597644,-0.000379607,-0.00119694,-0.000152961,0,-0.000168199,
-0.00060001,-1.40748e-05,-0.00119714,0.000120513,0,0.000104776,
-0.000596302,0.000602192,-0.00119193,0.000747978,0,0.000729094,
-0.000586193,0.00104734,-0.00117896,0.00140824,0,0.00139767,
-0.000573105,0.00111851,-0.00115951,0.00182725,0,0.00184031,
-0.000559239,0.0011905,-0.00113497,0.00225496,0,0.00229981,
-0.000545092,0.00117899,-0.00110627,0.00252392,0,0.00260011,
-0.000530525,0.00126189,-0.00107445,0.00277455,0,0.00287487,
-0.00051486,0.00135921,-0.00104011,0.00294712,0,0.00306256,
-0.000497715,0.00150175,-0.00100375,0.00311293,0,0.00323615,
-0.000478786,0.0016504,-0.000965386,0.00328017,0,0.00340752,
-0.00045772,0.0018507,-0.000924486,0.00353503,0,0.00366686,
-0.000434878,0.00194873,-0.000880854,0.00373482,0,0.00387453,
-0.000411716,0.00191275,-0.000835587,0.00380735,0,0.00395771,
-0.00038981,0.00175053,-0.000790548,0.00369789,0,0.00385768,
-0.00037046,0.00149561,-0.000748058,0.00338487,0,0.00354752,
-0.000354693,0.00115893,-0.000710681,0.00284835,0,0.00300292,
-0.000342238,0.00093612,-0.000679787,0.0023069,0,0.00244094,
-0.000332208,0.00074513,-0.000655501,0.00174774,0,0.00185222,
-0.000324126,0.000601472,-0.00063754,0.00125264,0,0.00132419,
-0.000317986,0.000417599,-0.000625407,0.000775333,0,0.000815954,
-0.000313756,0.000279571,-0.000618286,0.000415855,0,0.000430562,
-0.000311582,7.87014e-05,-0.000615469,5.68746e-05,0,5.18403e-05,
-0.00031063,6.97045e-05,-0.000615441,-5.01637e-05,0,-6.93751e-05,
-0.000310827,-0.000103846,-0.00061739,-0.000273561,0,-0.000301269,
-0.000312564,-0.000186159,-0.000621412,-0.000396005,0,-0.000429191,
-0.000316936,-0.000527637,-0.000628692,-0.000815477,0,-0.000854134,
-0.000316493,0.000549332,-0.000631805,0.000295254,0,0.000251915,
-0.000302038,0.00177523,-0.000618118,0.00197643,0,0.00195055,
-0.000276017,0.00249651,-0.000584773,0.00356368,0,0.00359216,
-0.000243294,0.00292769,-0.000533,0.00504418,0,0.00515719,
-0.000207134,0.00310917,-0.000465404,0.00620242,0,0.00641101,
-0.000169119,0.00326013,-0.000385675,0.0070711,0,0.00736544,
-0.000129389,0.00340278,-0.000297531,0.00761102,0,0.00796768,
-8.77246e-05,0.00357549,-0.00020445,0.00789947,0,0.00829103,
-4.43236e-05,0.00368198,-0.000109481,0.00792958,0,0.00833256,
-2.19724e-07,0.00368377,-1.54506e-05,0.00774517,0,0.00814316,
4.29734e-05,0.00352732,7.50438e-05,0.0073416,0,0.00772457,
8.48457e-05,0.00345338,0.000161091,0.00700433,0,0.00736675,
0.000126415,0.00346586,0.000243924,0.00680483,0,0.00714672,
0.000167511,0.00337495,0.000324223,0.00658053,0,0.00690686,
0.000205684,0.00299517,0.000400197,0.00608383,0,0.00639933,
0.00023917,0.00260286,0.000469721,0.00550693,0,0.00581022,
0.000269351,0.00243663,0.000533291,0.00509263,0,0.00537814,
0.000296369,0.0020807,0.000590493,0.00444656,0,0.0047096,
0.000317492,0.00146719,0.000637824,0.0034495,0,0.0036838,
0.000330349,0.000712982,0.0006714,0.00215736,0,0.00235187,
0.000333246,-0.000185321,0.000687454,0.000532762,0,0.000671941,
0.000323561,-0.00137181,0.000680915,-0.0016034,0,-0.00153858,
0.000305532,-0.00162681,0.000653806,-0.00289428,0,-0.00292147,
0.000299034,0.000405779,0.000628118,-0.0013781,0,-0.00148649,
0.000306413,0.000721218,0.000615388,-0.000749427,0,-0.000881154,
0.000314846,0.000632355,0.000610433,-9.06031e-05,0,-0.000187986,
0.000319568,0.000166297,0.000611281,0.000217243,0,0.000184118,
0.000324489,0.00065616,0.000620624,0.00132742,0,0.0013591,
0.000333373,0.0008432,0.000640633,0.00199759,0,0.00208546,
0.000344823,0.00108382,0.000667938,0.00254697,0,0.00267726,
0.000360257,0.00149335,0.000702175,0.0031548,0,0.00331394,
0.000379856,0.00177373,0.000742698,0.00359552,0,0.00377552,
0.000399266,0.00148533,0.000784543,0.00337714,0,0.00357195,
0.000413449,0.000922667,0.000820781,0.00266548,0,0.00286169,
0.000417873,-0.000113407,0.000843571,0.00114281,0,0.00131672,
0.000408429,-0.00137499,0.000844133,-0.00103083,0,-0.0009136,
0.000391587,-0.00141681,0.00082466,-0.00219278,0,-0.00216549,
0.000377824,-0.000928959,0.000795978,-0.0025708,0,-0.0026382,
0.000365901,-0.00110736,0.000761381,-0.00318635,0,-0.00332289,
0.000353748,-0.000975409,0.000723562,-0.00311543,0,-0.0032871,
0.000342792,-0.000894437,0.000688229,-0.00277801,0,-0.00295101,
0.000334335,-0.000553483,0.000659834,-0.00196372,0,-0.00211098,
0.000330853,-5.90056e-05,0.000643087,-0.000839845,0,-0.00094106,
0.000334488,0.000633929,0.000641717,0.000596704,0,0.00055639,
0.000345456,0.00117796,0.000657028,0.00193914,0,0.00197012,
0.000360221,0.00129867,0.000685329,0.00276376,0,0.00286745,
0.0003743,0.00109393,0.00071988,0.00298629,0,0.00314918,
0.000385022,0.000753824,0.000753952,0.00269131,0,0.00288574,
0.00039033,0.000198677,0.000780751,0.0017821,0,0.00197293,
0.000386995,-0.000681125,0.00079232,0.000160944,0,0.000310993,
0.000372653,-0.00164438,0.000781899,-0.00187641,0,-0.00180291,
0.000361331,-0.000313992,0.000761634,-0.00148358,0,-0.00150488,
0.000360588,0.000105072,0.000744381,-0.00138562,0,-0.00147352,
0.000362432,0.000136806,0.000729068,-0.00116984,0,-0.00127749,
0.000362152,-0.000204657,0.000715581,-0.00108579,0,-0.00117525,
0.000356636,-0.000694167,0.000701873,-0.0012057,0,-0.00126198,
0.000343701,-0.00140493,0.000683649,-0.00183285,0,-0.00186525,
0.000322685,-0.00203227,0.00065602,-0.00276565,0,-0.00280178,
0.000303073,-0.0012497,0.000624852,-0.00242077,0,-0.00248764,
0.000294406,-0.000259476,0.000600916,-0.00156643,0,-0.00166184,
0.000292209,-0.000149019,0.000584143,-0.0012332,0,-0.00133081,
0.00029009,-0.000220843,0.000571209,-0.000929618,0,-0.0010057,
0.000285811,-0.000479072,0.000560568,-0.000850189,0,-0.000895161,
0.000278458,-0.000717105,0.000549928,-0.000926218,0,-0.000946102,
0.000267314,-0.00109793,0.000536053,-0.00138454,0,-0.00139587,
0.000251856,-0.00143899,0.000515439,-0.00204457,0,-0.00206921,
0.000232333,-0.0017845,0.000485821,-0.00288193,0,-0.00294019,
0.000209247,-0.00204916,0.000446188,-0.00371215,0,-0.00381801,
0.000184695,-0.00205476,0.000398539,-0.0042193,0,-0.00437661,
0.000161393,-0.00186356,0.00034725,-0.00432304,0,-0.00452259,
0.000140936,-0.00159117,0.000296936,-0.00406212,0,-0.00428356,
0.000121906,-0.00160756,0.000249408,-0.00386305,0,-0.00408246,
0.000105067,-0.00123027,0.00020754,-0.00312198,0,-0.00332091,
9.2047e-05,-0.000958507,0.000174608,-0.00237584,0,-0.00253969,
7.9296e-05,-0.00115059,0.00014756,-0.00214028,0,-0.00226292,
6.33939e-05,-0.00146094,0.000121267,-0.00224549,0,-0.002336,
4.25822e-05,-0.00195261,9.07109e-05,-0.00284477,0,-0.00292499,
2.09687e-05,-0.0016376,5.65941e-05,-0.00283551,0,-0.00293048,
4.20232e-06,-0.00117824,2.38965e-05,-0.00260965,0,-0.00272857,
-8.72831e-06,-0.00100258,-6.68693e-06,-0.00248645,0,-0.00262145,
-1.93606e-05,-0.00079727,-3.45631e-05,-0.00216181,0,-0.00229852,
-2.73937e-05,-0.000566131,-5.7494e-05,-0.00166514,0,-0.00178848,
-3.23874e-05,-0.000285851,-7.35414e-05,-0.00101663,0,-0.00111391,
-3.51778e-05,-0.000182454,-8.2707e-05,-0.000518653,0,-0.000581832,
-3.73467e-05,-0.000167706,-8.68801e-05,-0.000183113,0,-0.000212191,
-3.98015e-05,-0.000220129,-8.82847e-05,-5.45166e-05,0,-5.73655e-05,
-4.4212e-05,-0.000481474,-9.05555e-05,-0.000323686,0,-0.000314072,
-5.26688e-05,-0.000887475,-9.83028e-05,-0.000962784,0,-0.000959337,
-6.68568e-05,-0.00143383,-0.000115954,-0.0019697,0,-0.00199357,
-8.80773e-05,-0.00206257,-0.0001474,-0.00325801,0,-0.00333008,
-0.000112841,-0.00206629,-0.000190807,-0.00396255,0,-0.00409748,
-0.000134711,-0.00162563,-0.000238551,-0.0039858,0,-0.00417933,
-0.000149173,-0.000865879,-0.000281886,-0.00323664,0,-0.00346197,
-0.000158115,-0.000680817,-0.000317045,-0.00263104,0,-0.00284822,
-0.000166872,-0.000795307,-0.000345686,-0.0021537,0,-0.0023319,
-0.000172821,-0.000219329,-0.00036421,-0.000946163,0,-0.00107171,
-0.00017192,0.000352057,-0.000367978,0.000304692,0,0.000239457,
-0.000167248,0.000439809,-0.000360042,0.00100583,0,0.00100276,
-0.000162558,0.000375437,-0.00034595,0.00133511,0,0.00138366,
-0.00016012,8.13797e-05,-0.000331158,0.00112853,0,0.00120699,
-0.000160643,-0.000123784,-0.00032017,0.000706929,0,0.000787383,
-0.000163877,-0.000380941,-0.000315859,1.99092e-05,0,7.70596e-05,
-0.000168202,-0.000335992,-0.000318376,-0.000429785,0,-0.000412458,
-0.000170247,-3.33591e-05,-0.000323897,-0.000483563,0,-0.000506976,
-0.000168966,0.000206777,-0.000328859,-0.000341497,0,-0.000390761,
-0.000165213,0.000381832,-0.000330983,-1.54667e-05,0,-6.84804e-05,
-0.000159821,0.000492862,-0.000328556,0.000413705,0,0.000377332,
-0.000154289,0.000427719,-0.000321808,0.000704146,0,0.000696743,
-0.000148463,0.000547073,-0.000310807,0.00112336,0,0.00114664,
-0.000139846,0.000885651,-0.000293704,0.00172169,0,0.00177265,
-0.00012618,0.00137712,-0.000268353,0.00249757,0,0.0025753,
-0.000106665,0.00185583,-0.000233324,0.00333308,0,0.00344139,
-8.3967e-05,0.00192773,-0.000190604,0.00377936,0,0.00392305,
-6.14735e-05,0.00183931,-0.000144133,0.00396037,0,0.00413693,
-4.14958e-05,0.00152662,-9.80669e-05,0.00371582,0,0.00391343,
-2.44426e-05,0.00134808,-5.54953e-05,0.00338225,0,0.00358201,
-7.80786e-06,0.00143489,-1.60374e-05,0.00319898,0,0.00338401,
9.81774e-06,0.0014988,2.11744e-05,0.00300771,0,0.00317089,
2.90237e-05,0.00168236,5.74451e-05,0.00304005,0,0.00318397,
5.12581e-05,0.00199101,9.59433e-05,0.00337545,0,0.00351118,
7.383e-05,0.00176503,0.000135976,0.00329385,0,0.00343561,
9.26221e-05,0.00138437,0.000173756,0.00300108,0,0.00315365,
0.000105659,0.000827253,0.000205824,0.00234559,0,0.00250095,
0.000111862,0.000252679,0.000228381,0.00142093,0,0.00156068,
0.000112419,-0.000127207,0.00023978,0.00048968,0,0.000592493,
0.000112126,6.76991e-05,0.000243436,0.000130253,0,0.000183266,
0.000115558,0.000461046,0.000245415,0.000205722,0,0.000215248,
0.000124779,0.00101183,0.000251508,0.000808496,0,0.000798517,
0.000137552,0.00107813,0.000263842,0.00123995,0,0.00124197,
0.000149276,0.000872493,0.000280223,0.00148166,0,0.00151702,
0.000157436,0.000515689,0.000297769,0.00143664,0,0.00150797,
0.000161367,0.000182019,0.000313327,0.00115542,0,0.00124844,
0.000161138,-0.000174957,0.000323679,0.000574366,0,0.000666073,
0.000159049,-0.000154963,0.000328284,0.000200724,0,0.000268894,
0.000160706,0.000402261,0.000332124,0.000444893,0,0.000481176,
0.000169054,0.000938055,0.00034053,0.00095634,0,0.000973401,
0.000183618,0.00143447,0.000356852,0.00175777,0,0.00178143,
0.00020218,0.0016277,0.000382369,0.00248455,0,0.00254167,
0.000221741,0.00163066,0.000415676,0.00305536,0,0.00316161,
0.000241025,0.00160206,0.000454873,0.00346867,0,0.00362406,
0.000260077,0.00160048,0.000497977,0.0037103,0,0.00390288,
0.00027942,0.00164771,0.000543117,0.00381153,0,0.00402431,
0.000299809,0.00176356,0.00058914,0.00386,0,0.00407774,
0.000323745,0.00221084,0.000637811,0.00425232,0,0.00446734,
0.000352906,0.0026216,0.000691828,0.00474821,0,0.00496506,
0.00038782,0.00315844,0.000753734,0.00556344,0,0.0057954,
0.000429151,0.0036915,0.000826641,0.0065777,0,0.00684279,
0.000474087,0.00378855,0.000909641,0.00724403,0,0.00755773,
0.00051937,0.00377294,0.000999406,0.00770708,0,0.00807241,
0.000563891,0.00367744,0.00109303,0.00789038,0,0.0082973,
0.000607668,0.00364892,0.00118788,0.00791697,0,0.00834744,
0.000651159,0.00362301,0.00128201,0.00777318,0,0.00820858,
0.000694142,0.00355608,0.00137353,0.00748325,0,0.00790915,
0.000735272,0.00331361,0.00146011,0.00695313,0,0.00736005,
0.00077267,0.00293639,0.00153914,0.00622486,0,0.00660569,
0.000804629,0.00241242,0.00160806,0.00527049,0,0.00561811,
0.000829861,0.00181804,0.00166453,0.00415005,0,0.00445602,
0.000847783,0.00119362,0.00170681,0.0029085,0,0.00316366,
0.000857913,0.000518239,0.00173342,0.00154167,0,0.00173754,
0.00085979,-0.000184176,0.00174315,9.34325e-05,0,0.000222974,
0.000853517,-0.000845958,0.00173559,-0.00133657,0,-0.00127823,
0.000839367,-0.00150171,0.001711,-0.00274728,0,-0.00276187,
0.00081727,-0.00217209,0.00166958,-0.00414097,0,-0.00422757,
0.000786883,-0.00288184,0.00161138,-0.00554539,0,-0.00570188,
0.000746617,-0.00380585,0.00153493,-0.00718151,0,-0.00740718,
0.000694736,-0.00480829,0.00143785,-0.00898108,0,-0.00928024,
0.000630399,-0.00587557,0.00131804,-0.0109674,0,-0.0113492,
0.000559938,-0.00588408,0.00118098,-0.0118586,0,-0.0123298,
0.000493786,-0.00521579,0.00103968,-0.0116823,0,-0.0122281,
0.00043662,-0.00441246,0.000905003,-0.0107649,0,-0.0113441,
0.000389081,-0.00360757,0.000784998,-0.00924945,0,-0.00980806,
0.000347329,-0.00339501,0.000681766,-0.00797593,0,-0.00846577,
0.000308045,-0.00315718,0.000594065,-0.00666137,0,-0.00705871,
0.000273782,-0.00254938,0.000523545,-0.00511033,0,-0.00541419,
0.00024884,-0.0016143,0.000472952,-0.00333851,0,-0.00355693,
0.000234355,-0.000806715,0.000442523,-0.00174869,0,-0.00188836,
0.000228431,-0.000181655,0.000429669,-0.000407964,0,-0.000474465,
0.000229123,0.000302881,0.000431453,0.000693084,0,0.000692584,
0.000234672,0.000635153,0.000444733,0.00151038,0,0.00156596,
0.000245122,0.00111132,0.000467981,0.00235669,0,0.00245686,
0.000261639,0.00163585,0.000501427,0.00321056,0,0.00334737,
0.000284225,0.00211717,0.000544944,0.00403506,0,0.00420605,
0.000312164,0.00252762,0.000598111,0.00481838,0,0.00502483,
0.00034469,0.00288424,0.000660465,0.00556574,0,0.00580984,
0.000381174,0.00319151,0.000731454,0.00625769,0,0.00654051,
0.000421326,0.00349771,0.000810584,0.00692289,0,0.00724361,
0.000462753,0.00342438,0.000894877,0.00712031,0,0.00747509,
0.000500083,0.00284695,0.000977049,0.0065741,0,0.00694996,
0.000531269,0.00240164,0.00105151,0.00584121,0,0.00621356,
0.000558608,0.00218588,0.00111721,0.0051183,0,0.00546151,
0.000581976,0.00173398,0.00117215,0.00405138,0,0.00434801,
0.000602435,0.00167037,0.0012167,0.00338357,0,0.00362508,
0.000622233,0.00160806,0.00125419,0.0028741,0,0.00306521,
0.000638776,0.00114278,0.00128402,0.00210332,0,0.00225641,
0.000648938,0.000560637,0.00130404,0.00123902,0,0.00136228,
0.000653012,0.000130707,0.00131437,0.000488782,0,0.00058295,
0.000653517,-4.49766e-05,0.00131718,-1.39614e-05,0,4.94079e-05,
0.000652954,-6.00208e-05,0.00131534,-0.000287342,0,-0.000252772,
0.000651734,-0.000154942,0.00131037,-0.000538061,0,-0.000525259,
0.000647032,-0.000618918,0.00130033,-0.00113108,0,-0.0011335,
0.000638238,-0.000838833,0.00128439,-0.00152302,0,-0.00154073,
0.000627455,-0.000955333,0.00126428,-0.00182517,0,-0.00186013,
0.000614383,-0.00121524,0.00123962,-0.00228009,0,-0.00233336,
0.000599774,-0.00122331,0.00121107,-0.00247426,0,-0.00254668,
0.000585877,-0.00110767,0.00118143,-0.00246443,0,-0.0025527,
0.000572869,-0.00107419,0.00115204,-0.00243366,0,-0.00252997,
0.000561309,-0.000872158,0.00112465,-0.00213209,0,-0.0022274,
0.000551024,-0.000850661,0.00110028,-0.00193382,0,-0.00201894,
0.000540405,-0.000915712,0.00107773,-0.00182741,0,-0.00189776,
0.0005286,-0.00103833,0.00105566,-0.00185207,0,-0.00190959,
0.000516065,-0.00103964,0.00103348,-0.00184435,0,-0.00189568,
0.000505132,-0.000787477,0.00101279,-0.00160357,0,-0.00165432,
0.000498076,-0.000408722,0.000996249,-0.00115557,0,-0.00120446,
0.000494269,-0.000241221,0.000984453,-0.000813846,0,-0.000853214,
0.000490559,-0.000373103,0.000975058,-0.000755504,0,-0.000779084,
0.000484147,-0.000672814,0.000964705,-0.000971377,0,-0.000981368,
0.000473421,-0.00107907,0.000949954,-0.00148471,0,-0.00149279,
0.000459017,-0.00129444,0.000929078,-0.00198894,0,-0.00201199,
0.000442374,-0.00146412,0.000901855,-0.00254057,0,-0.00259242,
0.000424394,-0.00153313,0.000868637,-0.00298811,0,-0.00307536,
0.000405341,-0.00164986,0.000830218,-0.0034088,0,-0.00352994,
0.000386475,-0.00151812,0.000789053,-0.00344856,0,-0.00359606,
0.000368109,-0.00156081,0.00074729,-0.00351119,0,-0.0036723,
0.000348331,-0.00173976,0.000704394,-0.00363867,0,-0.00380243,
0.000325592,-0.00203807,0.000659069,-0.00391555,0,-0.0040781,
0.000299072,-0.00236006,0.000609623,-0.0043233,0,-0.00448906,
0.000269015,-0.00262724,0.000554852,-0.00480075,0,-0.00497946,
0.000236415,-0.00279254,0.000494457,-0.00525885,0,-0.00546051,
0.000200648,-0.00315237,0.000427083,-0.00596287,0,-0.00619443,
0.000161268,-0.00340256,0.000351719,-0.00658992,0,-0.00685661,
0.00011809,-0.0037837,0.000268004,-0.00735449,0,-0.00765881,
7.47013e-05,-0.00347411,0.000179835,-0.00733434,0,-0.00767472,
3.59086e-05,-0.00303754,9.42799e-05,-0.006924,0,-0.00728597,
1.78629e-06,-0.00269432,1.4847e-05,-0.00631956,0,-0.00667912,
-2.81885e-05,-0.00233773,-5.59177e-05,-0.00548361,0,-0.00581669,
-5.4459e-05,-0.00205965,-0.000116437,-0.0046143,0,-0.00490301,
-7.79242e-05,-0.00185194,-0.000167018,-0.00382699,0,-0.00406341,
-9.96971e-05,-0.00176029,-0.000209574,-0.00327437,0,-0.00346135,
-0.000119714,-0.00155836,-0.00024582,-0.00277247,0,-0.00292113,
-0.000139015,-0.00163034,-0.000278741,-0.00271679,0,-0.00284136,
-0.000160556,-0.00192187,-0.000313631,-0.0030961,0,-0.00321428,
-0.000179896,-0.00131326,-0.000348124,-0.00264989,0,-0.00277772,
-0.000191646,-0.000683329,-0.00037603,-0.00200162,0,-0.00213733,
-0.000199381,-0.000626643,-0.000398451,-0.00173908,0,-0.00186789,
-0.000208505,-0.000887264,-0.000419511,-0.00177497,0,-0.00188641,
-0.000222351,-0.00138588,-0.000443378,-0.00220385,0,-0.00230083,
-0.000238019,-0.0012144,-0.000469319,-0.00211802,0,-0.00221383,
-0.000246577,-0.0002546,-0.000488853,-0.00113848,0,-0.00123771,
-0.000244776,0.000499255,-0.000495989,-5.76209e-05,0,-0.00014442,
-0.000239546,0.000361629,-0.000494454,0.000303993,0,0.000251782,
-0.000236784,0.000118395,-0.000489779,0.000467242,0,0.000456383,
-0.000237435,-0.000187233,-0.000484961,0.000332541,0,0.000352365,
-0.000238974,-4.72102e-05,-0.000480399,0.000428465,0,0.000459342,
-0.000237323,0.00031883,-0.000473635,0.000700359,0,0.000728555,
-0.000231071,0.000702604,-0.000462957,0.0010792,0,0.00110347,
-0.000221488,0.000875873,-0.000448234,0.0013722,0,0.00140051,
-0.000210231,0.00098783,-0.000429871,0.00168417,0,0.00172569,
-0.000198663,0.000942007,-0.000408663,0.00184645,0,0.00190665,
-0.000188358,0.000790721,-0.000386624,0.00182416,0,0.00190157,
-0.000179445,0.000711616,-0.000365134,0.00175707,0,0.00184385,
-0.000171857,0.000571299,-0.000345487,0.00151935,0,0.00160556,
-0.000166625,0.000321187,-0.000330002,0.00106536,0,0.00114073,
-0.000164036,0.00012475,-0.000320151,0.000582145,0,0.000637038,
-0.000167473,-0.000659095,-0.000320373,-0.000610761,0,-0.000585527,
-0.000178502,-0.00115054,-0.000334136,-0.00167159,0,-0.00169001,
-0.000189746,-0.000749371,-0.000354926,-0.00178358,0,-0.00185337,
-0.000193824,1.13823e-06,-0.000372785,-0.00119013,0,-0.00129683,
-0.000187292,0.000993477,-0.000378885,0.000166039,0,5.85149e-05,
-0.000173402,0.00126692,-0.000370465,0.0012219,0,0.00115781,
-0.000158149,0.00126674,-0.000350446,0.00209759,0,0.00210525,
-0.000144128,0.00110163,-0.00032203,0.0026248,0,0.00270722,
-0.000132086,0.000955457,-0.000289252,0.00283119,0,0.00296956,
-0.000121332,0.000884701,-0.000255656,0.00276769,0,0.00293248,
-0.00011094,0.000879913,-0.000223936,0.00252336,0,0.00268609,
-0.000100467,0.000880021,-0.000195806,0.0021715,0,0.00231254,
-9.21012e-05,0.000530614,-0.000174284,0.0014234,0,0.00153273,
-8.38839e-05,0.000817813,-0.000157562,0.00136995,0,0.00144438,
-7.00733e-05,0.00143015,-0.000137865,0.00191384,0,0.00196546,
-5.18272e-05,0.00157186,-0.000112638,0.00228599,0,0.00233974,
-3.08551e-05,0.00188952,-8.07207e-05,0.00302508,0,0.00310387,
-8.27673e-06,0.00186899,-4.15583e-05,0.00349232,0,0.00361158,
1.31795e-05,0.00172699,1.80392e-06,0.00372721,0,0.0038885,
3.07437e-05,0.00124934,4.4386e-05,0.00336749,0,0.00355771,
4.07869e-05,0.000495032,7.86497e-05,0.00234843,0,0.00254063,
4.2867e-05,-8.78957e-05,9.94316e-05,0.00112774,0,0.00128707,
3.69302e-05,-0.000848974,0.000102867,-0.000537151,0,-0.000441981,
2.27533e-05,-0.00148414,8.62146e-05,-0.00221755,0,-0.00220944,
3.0643e-06,-0.00180284,5.16261e-05,-0.0035275,0,-0.00361538,
-1.79891e-05,-0.00174923,5.21388e-06,-0.00419354,0,-0.00436762,
-3.66105e-05,-0.00142388,-4.48955e-05,-0.00415225,0,-0.00438408,
-5.17279e-05,-0.00116236,-9.21086e-05,-0.00371965,0,-0.00396943,
-6.49351e-05,-0.00108006,-0.000133309,-0.00315621,0,-0.00338655,
-8.02822e-05,-0.00146919,-0.000170327,-0.00302307,0,-0.00321224,
-0.000100303,-0.00183068,-0.000206861,-0.00307153,0,-0.00322157,
-0.00012559,-0.00232691,-0.000246786,-0.00358201,0,-0.00371303,
-0.000153824,-0.00234518,-0.000291675,-0.00389369,0,-0.00403344,
-0.000178983,-0.00185959,-0.00033746,-0.00373094,0,-0.00389693,
-0.00019823,-0.00138537,-0.000380158,-0.00338285,0,-0.003572,
-0.000212565,-0.00104493,-0.000417886,-0.00290767,0,-0.00310219,
-0.000225324,-0.00109851,-0.000451264,-0.00266083,0,-0.00284065,
-0.000239266,-0.00122116,-0.000482088,-0.00248216,0,-0.00263706,
-0.000253532,-0.00114912,-0.000510059,-0.00218395,0,-0.00231465,
-0.000266011,-0.000928405,-0.00053391,-0.00179458,0,-0.00190591,
-0.000275185,-0.000607371,-0.000552519,-0.00131022,0,-0.00140538,
-0.000279411,-0.000117381,-0.000563907,-0.000592432,0,-0.000669863,
-0.00027711,0.000470113,-0.000565295,0.000353828,0,0.000302044,
-0.000269848,0.000725159,-0.000556706,0.00106856,0,0.0010535,
-0.000262007,0.000596144,-0.000542171,0.00134596,0,0.00137193,
-0.00025559,0.000500121,-0.00052521,0.00147632,0,0.00153512,
-0.000250783,0.000334261,-0.000508404,0.00132447,0,0.00139992,
-0.000247215,0.000284269,-0.000493811,0.00111067,0,0.00118446,
-0.000243805,0.000293956,-0.00048193,0.000874204,0,0.000932666,
-0.000240646,0.000234542,-0.000473324,0.000564941,0,0.000601928,
-0.000239665,-6.3507e-05,-0.00046984,2.07317e-05,0,3.49255e-05,
-0.000239674,4.96896e-05,-0.000470169,-7.17133e-05,0,-7.98921e-05,
-0.000234605,0.000745386,-0.000466806,0.000631777,0,0.000610707,
-0.00022306,0.00113336,-0.000455032,0.00132441,0,0.00131281,
-0.000210428,0.000964282,-0.000437506,0.00158813,0,0.00160699,
-0.000200863,0.000652797,-0.000418307,0.00160538,0,0.00165968,
-0.000196213,0.000169771,-0.000401518,0.0011916,0,0.001269,
-0.00019665,-0.000194739,-0.000390847,0.000591618,0,0.000667999,
-0.000198356,-7.51464e-05,-0.000385479,0.000310629,0,0.000362754,
-0.000197022,0.000277501,-0.000381664,0.00033132,0,0.000350828,
-0.000190976,0.00068872,-0.000375827,0.00064334,0,0.000639788,
-0.000183078,0.000605157,-0.000367909,0.00067409,0,0.000666788,
-0.000178543,0.000160913,-0.000361648,0.000367008,0,0.000368654,
-0.000180297,-0.000417553,-0.000360867,-0.000235949,0,-0.000228118,
-0.000189591,-0.00108068,-0.000369452,-0.00118895,0,-0.0011916,
-0.000203965,-0.00128702,-0.000388018,-0.00189547,0,-0.00193075,
-0.000218121,-0.00108283,-0.000412547,-0.00218317,0,-0.00226344,
-0.000228184,-0.000638018,-0.00043768,-0.00200053,0,-0.00211946,
-0.000233426,-0.000286969,-0.000459176,-0.00158339,0,-0.00171844,
-0.000235873,-0.000156338,-0.000475398,-0.00112655,0,-0.00125072,
-0.000238021,-0.000210817,-0.000486661,-0.000758681,0,-0.000852778,
-0.000241572,-0.000366104,-0.000494552,-0.000563261,0,-0.000622153,
-0.000247343,-0.000565684,-0.000501486,-0.000595465,0,-0.000627482,
-0.000255654,-0.000784324,-0.000510275,-0.000868226,0,-0.000890252,
-0.00026356,-0.000526974,-0.000520235,-0.000788537,0,-0.000817697,
-0.000267174,-9.56623e-05,-0.00052778,-0.000467027,0,-0.000508662,
-0.000264823,0.000447191,-0.000529557,0.000168775,0,0.000123697,
-0.00025818,0.000632456,-0.00052462,0.000648241,0,0.000617368,
-0.000251259,0.000519991,-0.0005154,0.000881786,0,0.000878317,
-0.000246687,0.000264462,-0.00050491,0.000862014,0,0.000886508,
-0.000245491,-2.99604e-05,-0.000496164,0.000595277,0,0.000635916,
