x0, v0, x1, v1, x2, v2, x3, v3, x4, v4, x5, v5, x6, v6, x7, v7, xd, vd,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9.33994e-08,1.47985e-05,1.0234e-07,1.69226e-05,1.02786e-07,1.71225e-05,1.02786e-07,1.7131e-05,1.02786e-07,1.7131e-05,1.02786e-07,1.7131e-05,1.02786e-07,1.7131e-05,1.02786e-07,1.7131e-05,
9.60437e-07,0.000123732,1.08784e-06,0.000146047,1.1003e-06,0.000148988,1.10121e-06,0.000149262,1.10127e-06,0.000149283,1.10128e-06,0.000149284,1.10128e-06,0.000149284,1.10128e-06,0.000149284,
2.85085e-06,0.000185612,3.50811e-06,0.000254274,3.61858e-06,0.000269939,3.63265e-06,0.000272515,3.63408e-06,0.000272837,3.6342e-06,0.000272869,3.63421e-06,0.000272872,3.63421e-06,0.000272872,
5.20107e-06,0.000202733,7.00476e-06,0.000324407,7.45427e-06,0.000367491,7.53995e-06,0.000378194,7.55295e-06,0.000380209,7.55457e-06,0.000380511,7.55474e-06,0.000380548,7.55475e-06,0.000380552,
7.70649e-06,0.000212974,1.12414e-05,0.000377698,1.24331e-05,0.000459443,1.27422e-05,0.000487657,1.28062e-05,0.000494992,1.28171e-05,0.000496502,1.28186e-05,0.000496752,1.28188e-05,0.000496797,
1.0451e-05,0.000242314,1.61619e-05,0.000439032,1.85862e-05,0.000562629,1.939e-05,0.000618327,1.96041e-05,0.000637221,1.96511e-05,0.000642279,1.96596e-05,0.000643358,1.96614e-05,0.000643629,
1.36214e-05,0.00028319,2.18661e-05,0.000508759,2.60113e-05,0.000671393,2.76865e-05,0.000761719,2.8236e-05,0.000800032,2.83851e-05,0.000812848,2.84182e-05,0.00081621,2.84274e-05,0.000817362,
1.70854e-05,0.000292499,2.82045e-05,0.000545095,3.45135e-05,0.00074235,3.74968e-05,0.000870178,3.86611e-05,0.000935441,3.90394e-05,0.00096187,3.91389e-05,0.000970123,3.91751e-05,0.000973897,
2.04927e-05,0.00027557,3.47609e-05,0.000545759,4.36205e-05,0.000772601,4.836e-05,0.000937109,5.04979e-05,0.00103473,5.13076e-05,0.00108125,5.15536e-05,0.00109807,5.16681e-05,0.00110823,
2.35501e-05,0.000236191,4.10842e-05,0.00050742,5.28088e-05,0.00075647,5.97258e-05,0.00095409,6.32425e-05,0.00108639,6.47602e-05,0.00115863,6.52803e-05,0.00118815,6.55874e-05,0.00121155,
2.62236e-05,0.000211653,4.6936e-05,0.000468427,6.17289e-05,0.000728735,7.1187e-05,0.000953386,7.6496e-05,0.00111937,7.90537e-05,0.00122076,8.00226e-05,0.00126651,8.07422e-05,0.00131406,
2.89877e-05,0.000248136,5.26884e-05,0.000491232,7.06116e-05,0.000751201,8.28856e-05,0.000994266,9.03688e-05,0.00118969,9.43212e-05,0.00132046,9.59471e-05,0.00138432,9.74568e-05,0.00147139,
3.24379e-05,0.000322616,5.9076e-05,0.000573288,8.00848e-05,0.000827741,9.53366e-05,0.00107946,0.000105306,0.00129705,0.000110989,0.00145381,0.000113489,0.00153525,0.000116376,0.00168139,
3.6732e-05,0.000387777,6.65608e-05,0.000672222,9.06139e-05,0.000927009,0.000108898,0.00117983,0.000121565,0.00141024,0.000129252,0.00158614,0.00013282,0.00168196,0.000137928,0.00190985,
4.14065e-05,0.000388926,7.49088e-05,0.000715943,0.000102089,0.000984456,0.0001234,0.00123636,0.000138861,0.00147013,0.000148727,0.00165578,0.000153504,0.00176049,0.000161958,0.00209412,
4.59134e-05,0.000362585,8.35285e-05,0.000717709,0.000114072,0.00101052,0.000138416,0.00126515,0.000156666,0.00149526,0.000168767,0.00168045,0.00017482,0.00178724,0.000188028,0.00224971,
4.98968e-05,0.000304511,9.18071e-05,0.000660575,0.000126015,0.000977235,0.00015346,0.00124007,0.000174431,0.00146342,0.000188707,0.00163945,0.000196019,0.00174154,0.000215653,0.00235282,
5.31385e-05,0.000240359,9.91758e-05,0.000568111,0.000137265,0.00089516,0.000167927,0.00116802,0.000191537,0.00138482,0.000207842,0.00154646,0.000216324,0.00163868,0.000244264,0.00241393,
5.55087e-05,0.000160481,0.000105184,0.000435799,0.000147151,0.000750876,0.000181122,0.00102795,0.000207301,0.00123925,0.000225452,0.00138546,0.000234969,0.00146553,0.000273246,0.00241422,
5.72835e-05,0.000138336,0.000109889,0.000351803,0.000155439,0.000630438,0.000192695,0.000897861,0.000221373,0.00110245,0.000241196,0.00123539,0.000251603,0.00130428,0.000302328,0.00243041,
5.9309e-05,0.000196669,0.000114188,0.000367091,0.000162771,0.000592521,0.000203085,0.000831824,0.000234153,0.00102423,0.000255507,0.00114695,0.000266691,0.00120802,0.000331993,0.00251125,
6.22994e-05,0.000294422,0.000119167,0.000462125,0.000170126,0.000634481,0.000213057,0.000829318,0.000246314,0.00100014,0.000269088,0.00111387,0.000280978,0.00117105,0.000362966,0.00264808,
6.6218e-05,0.000351207,0.000125271,0.000551235,0.000178065,0.000688704,0.000223025,0.000832223,0.00025815,0.00097112,0.000282226,0.00107366,0.000294791,0.00112917,0.000395522,0.00277483,
6.96924e-05,0.000229421,0.000131318,0.000451764,0.000185681,0.000578854,0.000232083,0.000677445,0.000268645,0.000777687,0.000293858,0.000863695,0.000307077,0.00091661,0.000428534,0.00272401,
7.1177e-05,2.74626e-05,0.000135301,0.000210099,0.000191188,0.000335739,0.00023858,0.00040489,0.000276111,0.000466961,0.000302226,0.000530304,0.000316045,0.000576589,0.000460115,0.00253622,
6.98758e-05,-0.000228765,0.000135545,-0.000165877,0.000192847,-6.15851e-05,0.000240965,-8.64045e-06,0.000279048,2.27553e-05,0.000305765,5.96997e-05,0.000320072,9.39836e-05,0.000488507,0.00219233,
6.73386e-05,-0.000191458,0.000132858,-0.000274979,0.000191071,-0.000233869,0.000239732,-0.000198042,0.000278058,-0.000187777,0.000305061,-0.000176518,0.000319686,-0.000158246,0.000514042,0.00206013,
6.57824e-05,-7.50587e-05,0.000129706,-0.00024522,0.000187861,-0.000297695,0.000236768,-0.000296066,0.000275117,-0.000302608,0.000302123,-0.000312586,0.000316866,-0.000310837,0.000538446,0.0020036,
6.5411e-05,3.45185e-06,0.00012718,-0.000175157,0.000184151,-0.000315997,0.00023276,-0.000370232,0.000270909,-0.000398614,0.000297693,-0.000424973,0.000312373,-0.000436592,0.000562163,0.00194582,
6.60235e-05,8.77864e-05,0.000125892,-4.3828e-05,0.000180818,-0.000236388,0.000228378,-0.00035677,0.000265997,-0.000418685,0.000292378,-0.000459892,0.000306862,-0.000480164,0.000585497,0.00193988,
6.76553e-05,0.000173318,0.000126393,0.000119405,0.000178946,-7.5503e-05,0.000224705,-0.000251899,0.000261324,-0.000357571,0.000287107,-0.000416773,0.000301314,-0.000442587,0.00060906,0.00198411,
7.03821e-05,0.000270058,0.000129015,0.000307751,0.000179445,0.000155271,0.000222889,-4.84447e-05,0.000257969,-0.00019816,0.000282905,-0.000280907,0.000296767,-0.000312893,0.000633518,0.00208931,
7.37689e-05,0.000287584,0.000133392,0.000411834,0.000182412,0.000332773,0.000223437,0.000139815,0.000256517,-4.02748e-05,0.0002803,-0.000149698,0.000293723,-0.000191718,0.000658995,0.00215399,
7.62707e-05,0.000133425,0.000137692,0.000298062,0.00018627,0.000302547,0.000225231,0.000156597,0.000256093,-2.8249e-05,0.000278418,-0.000160282,0.000291255,-0.000216252,0.000684168,0.002039,
7.73028e-05,4.40824e-05,0.00014061,0.000186209,0.000189668,0.000256954,0.000227288,0.000181632,0.000256058,2.28542e-05,0.000276726,-0.000118255,0.000288806,-0.00018794,0.000708059,0.00194081,
7.72411e-05,-4.7851e-05,0.000141915,3.34464e-05,0.000192043,0.000134616,0.000229214,0.000133919,0.000256376,2.83285e-05,0.000275401,-0.000100404,0.000286594,-0.000176523,0.000730451,0.00178947,
