0.502356, 0.115653, 2.17416, -3.65655, 
0.502473, 0.118325, 2.17047, -3.73601, 
0.502593, 0.120982, 2.16669, -3.81475, 
0.502715, 0.123623, 2.16284, -3.89276, 
0.50284, 0.126247, 2.15891, -3.97002, 
0.502967, 0.128855, 2.1549, -4.04653, 
0.503098, 0.131445, 2.15082, -4.12228, 
0.50323, 0.134019, 2.14666, -4.19727, 
0.503366, 0.136574, 2.14242, -4.27147, 
0.503503, 0.139112, 2.13811, -4.3449, 
0.503644, 0.141632, 2.13373, -4.41753, 
0.503787, 0.144133, 2.12928, -4.48936, 
0.503932, 0.146615, 2.12475, -4.56038, 
0.50408, 0.149077, 2.12016, -4.63059, 
0.50423, 0.151521, 2.11549, -4.69997, 
0.504383, 0.153944, 2.11076, -4.76852, 
0.504538, 0.156348, 2.10596, -4.83623, 
0.504696, 0.158731, 2.10109, -4.9031, 
0.504856, 0.161094, 2.09615, -4.96912, 
0.505018, 0.163436, 2.09115, -5.03428, 
0.505182, 0.165756, 2.08608, -5.09857, 
0.505349, 0.168055, 2.08095, -5.16199, 
0.505519, 0.170333, 2.07576, -5.22453, 
0.50569, 0.172588, 2.0705, -5.28619, 
0.505864, 0.174822, 2.06519, -5.34695, 
0.50604, 0.177032, 2.05981, -5.40682, 
0.506218, 0.17922, 2.05437, -5.46578, 
0.506398, 0.181385, 2.04888, -5.52384, 
0.506581, 0.183527, 2.04332, -5.58098, 
0.506765, 0.185646, 2.03772, -5.6372, 
0.506952, 0.18774, 2.03205, -5.6925, 
0.507141, 0.189811, 2.02633, -5.74687, 
0.507331, 0.191858, 2.02056, -5.8003, 
0.507524, 0.19388, 2.01473, -5.85279, 
0.507719, 0.195877, 2.00885, -5.90434, 
0.507916, 0.19785, 2.00292, -5.95494, 
0.508115, 0.199798, 1.99694, -6.00458, 
0.508316, 0.20172, 1.99091, -6.05327, 
0.508518, 0.203617, 1.98484, -6.10099, 
0.508723, 0.205488, 1.97871, -6.14774, 
0.508929, 0.207334, 1.97254, -6.19353, 
0.509138, 0.209153, 1.96632, -6.23834, 
0.509348, 0.210946, 1.96006, -6.28217, 
0.509559, 0.212713, 1.95376, -6.32502, 
0.509773, 0.214453, 1.94741, -6.36689, 
0.509988, 0.216166, 1.94103, -6.40777, 
0.510205, 0.217853, 1.9346, -6.44766, 
0.510424, 0.219512, 1.92813, -6.48655, 
0.510644, 0.221144, 1.92163, -6.52445, 
0.510866, 0.222748, 1.91508, -6.56135, 
0.51109, 0.224325, 1.9085, -6.59725, 
0.511315, 0.225874, 1.90189, -6.63214, 
0.511542, 0.227396, 1.89524, -6.66603, 
0.51177, 0.228889, 1.88856, -6.69891, 
0.511999, 0.230354, 1.88184, -6.73078, 
0.51223, 0.23179, 1.8751, -6.76164, 
0.512463, 0.233198, 1.86832, -6.79148, 
0.512697, 0.234578, 1.86151, -6.82031, 
0.512932, 0.235929, 1.85468, -6.84812, 
0.513169, 0.237251, 1.84782, -6.87492, 
0.513407, 0.238544, 1.84093, -6.9007, 
0.513646, 0.239808, 1.83402, -6.92545, 
0.513886, 0.241042, 1.82708, -6.94919, 
0.514128, 0.242248, 1.82012, -6.97191, 
0.514371, 0.243424, 1.81314, -6.99361, 
0.514615, 0.244571, 1.80613, -7.01428, 
0.51486, 0.245688, 1.79911, -7.03394, 
0.515106, 0.246775, 1.79206, -7.05257, 
0.515353, 0.247833, 1.785, -7.07018, 
0.515602, 0.248861, 1.77792, -7.08677, 
0.515851, 0.249859, 1.77083, -7.10233, 
0.516101, 0.250828, 1.76372, -7.11688, 
0.516353, 0.251766, 1.7566, -7.13041, 
0.516605, 0.252674, 1.74946, -7.14292, 
0.516858, 0.253552, 1.74231, -7.15441, 
0.517112, 0.2544, 1.73515, -7.16488, 
0.517367, 0.255218, 1.72798, -7.17434, 
0.517622, 0.256005, 1.7208, -7.18278, 
0.517879, 0.256763, 1.71362, -7.19021, 
0.518136, 0.257489, 1.70642, -7.19663, 
0.518394, 0.258186, 1.69922, -7.20204, 
0.518652, 0.258852, 1.69202, -7.20644, 
0.518911, 0.259488, 1.68481, -7.20984, 
0.519171, 0.260093, 1.6776, -7.21223, 
0.519432, 0.260668, 1.67039, -7.21362, 
0.519693, 0.261213, 1.66317, -7.21402, 
0.519954, 0.261727, 1.65596, -7.21341, 
0.520216, 0.262211, 1.64875, -7.21181, 
0.520478, 0.262664, 1.64154, -7.20922, 
0.520741, 0.263087, 1.63433, -7.20565, 
0.521005, 0.263479, 1.62712, -7.20108, 
0.521268, 0.263841, 1.61993, -7.19554, 
0.521532, 0.264173, 1.61273, -7.18902, 
0.521797, 0.264474, 1.60555, -7.18152, 
0.522061, 0.264745, 1.59837, -7.17305, 
0.522326, 0.264986, 1.5912, -7.16361, 
0.522591, 0.265196, 1.58404, -7.15321, 
0.522856, 0.265376, 1.5769, -7.14185, 
0.523122, 0.265526, 1.56976, -7.12954, 
0.523388, 0.265646, 1.56264, -7.11627, 
0.523653, 0.265736, 1.55553, -7.10205, 
0.523919, 0.265796, 1.54843, -7.08689, 
0.524185, 0.265826, 1.54136, -7.07079, 
0.524451, 0.265826, 1.53429, -7.05376, 
0.524716, 0.265796, 1.52725, -7.0358, 
0.524982, 0.265737, 1.52022, -7.01691, 
0.525248, 0.265648, 1.51321, -6.99711, 
0.525513, 0.265529, 1.50623, -6.97639, 
0.525779, 0.265381, 1.49926, -6.95476, 
0.526044, 0.265203, 1.49232, -6.93223, 
0.526309, 0.264996, 1.4854, -6.9088, 
0.526574, 0.26476, 1.4785, -6.88447, 
0.526839, 0.264495, 1.47163, -6.85926, 
0.527103, 0.264201, 1.46478, -6.83317, 
0.527367, 0.263877, 1.45796, -6.8062, 
0.527631, 0.263525, 1.45117, -6.77836, 
0.527894, 0.263145, 1.44441, -6.74966, 
0.528157, 0.262735, 1.43767, -6.7201, 
0.52842, 0.262298, 1.43097, -6.68969, 
0.528682, 0.261832, 1.42429, -6.65844, 
0.528943, 0.261337, 1.41765, -6.62635, 
0.529204, 0.260815, 1.41104, -6.59342, 
0.529465, 0.260265, 1.40446, -6.55967, 
0.529725, 0.259687, 1.39792, -6.52511, 
0.529984, 0.259081, 1.39141, -6.48973, 
0.530243, 0.258448, 1.38494, -6.45355, 
0.530501, 0.257788, 1.37851, -6.41657, 
0.530759, 0.2571, 1.37211, -6.37879, 
0.531015, 0.256385, 1.36575, -6.34024, 
0.531271, 0.255643, 1.35943, -6.30091, 
0.531527, 0.254875, 1.35315, -6.26081, 
0.531781, 0.25408, 1.34691, -6.21996, 
0.532035, 0.253259, 1.34071, -6.17834, 
0.532288, 0.252411, 1.33455, -6.13599, 
0.53254, 0.251538, 1.32844, -6.09289, 
0.532791, 0.250638, 1.32237, -6.04907, 
0.533041, 0.249713, 1.31634, -6.00452, 
0.53329, 0.248763, 1.31036, -5.95926, 
0.533538, 0.247787, 1.30442, -5.91329, 
0.533786, 0.246786, 1.29853, -5.86662, 
0.534032, 0.24576, 1.29269, -5.81927, 
0.534277, 0.244709, 1.28689, -5.77123, 
0.534521, 0.243634, 1.28115, -5.72252, 
0.534765, 0.242534, 1.27545, -5.67315, 
0.535007, 0.241411, 1.2698, -5.62312, 
0.535247, 0.240263, 1.2642, -5.57244, 
0.535487, 0.239092, 1.25865, -5.52112, 
0.535726, 0.237897, 1.25316, -5.46917, 
0.535963, 0.236679, 1.24772, -5.4166, 
0.536199, 0.235438, 1.24233, -5.36342, 
0.536434, 0.234174, 1.23699, -5.30964, 
0.536667, 0.232887, 1.23171, -5.25526, 
0.536899, 0.231578, 1.22648, -5.20029, 
0.53713, 0.230247, 1.22131, -5.14475, 
0.53736, 0.228894, 1.21619, -5.08863, 
0.537588, 0.227519, 1.21113, -5.03196, 
0.537815, 0.226123, 1.20613, -4.97474, 
0.53804, 0.224705, 1.20118, -4.91698, 
0.538264, 0.223267, 1.19629, -4.85869, 
0.538487, 0.221808, 1.19146, -4.79988, 
0.538708, 0.220328, 1.18669, -4.74056, 
0.538928, 0.218828, 1.18198, -4.68073, 
0.539146, 0.217308, 1.17733, -4.62041, 
0.539362, 0.215768, 1.17274, -4.55961, 
0.539577, 0.214209, 1.16821, -4.49833, 
0.539791, 0.212631, 1.16375, -4.43659, 
0.540002, 0.211033, 1.15934, -4.37439, 
0.540213, 0.209417, 1.155, -4.31175, 
0.540421, 0.207782, 1.15072, -4.24868, 
0.540628, 0.206129, 1.1465, -4.18518, 
0.540834, 0.204459, 1.14235, -4.12126, 
0.541037, 0.20277, 1.13826, -4.05694, 
0.541239, 0.201064, 1.13423, -3.99222, 
0.541439, 0.199341, 1.13027, -3.92711, 
0.541638, 0.197601, 1.12638, -3.86163, 
0.541834, 0.195845, 1.12255, -3.79578, 
0.542029, 0.194072, 1.11879, -3.72958, 
0.542223, 0.192283, 1.11509, -3.66303, 
0.542414, 0.190478, 1.11146, -3.59615, 
0.542604, 0.188658, 1.1079, -3.52893, 
0.542791, 0.186823, 1.1044, -3.46141, 
0.542977, 0.184972, 1.10098, -3.39357, 
0.543161, 0.183107, 1.09762, -3.32544, 
0.543343, 0.181228, 1.09432, -3.25703, 
0.543524, 0.179335, 1.0911, -3.18834, 
0.543702, 0.177428, 1.08795, -3.11938, 
0.543879, 0.175507, 1.08486, -3.05017, 
0.544053, 0.173573, 1.08185, -2.98071, 
0.544226, 0.171626, 1.0789, -2.91102, 
0.544396, 0.169667, 1.07603, -2.84111, 
0.544565, 0.167695, 1.07322, -2.77097, 
0.544732, 0.165711, 1.07048, -2.70064, 
0.544896, 0.163716, 1.06782, -2.63011, 
0.545059, 0.161709, 1.06522, -2.55939, 
0.54522, 0.15969, 1.0627, -2.48851, 
0.545378, 0.157661, 1.06025, -2.41745, 
0.545535, 0.155622, 1.05786, -2.34625, 
0.54569, 0.153572, 1.05555, -2.2749, 
0.545842, 0.151512, 1.05332, -2.20341, 
0.545993, 0.149442, 1.05115, -2.13181, 
0.546141, 0.147363, 1.04905, -2.06009, 
0.546287, 0.145275, 1.04703, -1.98827, 
0.546432, 0.143178, 1.04508, -1.91635, 
0.546574, 0.141073, 1.04319, -1.84436, 
0.546714, 0.138959, 1.04139, -1.77229, 
0.546852, 0.136838, 1.03965, -1.70015, 
0.546988, 0.134709, 1.03799, -1.62797, 
0.547121, 0.132573, 1.03639, -1.55574, 
0.547253, 0.130429, 1.03487, -1.48348, 
0.547382, 0.128279, 1.03343, -1.4112, 
0.547509, 0.126123, 1.03205, -1.3389, 
0.547634, 0.123961, 1.03075, -1.2666, 
0.547757, 0.121793, 1.02952, -1.19431, 
0.547878, 0.119619, 1.02836, -1.12204, 
0.547996, 0.11744, 1.02727, -1.0498, 
0.548113, 0.115257, 1.02626, -0.977587, 
0.548227, 0.113069, 1.02532, -0.905425, 
0.548339, 0.110876, 1.02445, -0.833319, 
0.548449, 0.10868, 1.02365, -0.76128, 
0.548556, 0.10648, 1.02293, -0.689317, 
0.548662, 0.104276, 1.02227, -0.617439, 
0.548765, 0.10207, 1.02169, -0.545657, 
0.548866, 0.0998607, 1.02118, -0.47398, 
0.548964, 0.0976491, 1.02074, -0.402417, 
0.549061, 0.0954353, 1.02038, -0.330978, 
0.549155, 0.0932197, 1.02008, -0.259673, 
0.549247, 0.0910025, 1.01986, -0.188511, 
0.549337, 0.088784, 1.01971, -0.1175, 
0.549425, 0.0865646, 1.01962, -0.0466519, 
0.54951, 0.0843446, 1.01961, 0.0240256, 
0.549594, 0.0821241, 1.01967, 0.094523, 
0.549675, 0.0799036, 1.0198, 0.164831, 
0.549754, 0.0776833, 1.02, 0.23494, 
0.54983, 0.0754636, 1.02027, 0.304842, 
0.549904, 0.0732446, 1.02061, 0.374527, 
0.549977, 0.0710268, 1.02102, 0.443987, 
0.550047, 0.0688103, 1.0215, 0.513211, 
0.550114, 0.0665956, 1.02205, 0.582193, 
0.55018, 0.0643828, 1.02266, 0.650921, 
0.550243, 0.0621722, 1.02335, 0.719389, 
0.550304, 0.0599642, 1.0241, 0.787587, 
0.550363, 0.0577591, 1.02492, 0.855506, 
0.55042, 0.0555571, 1.02581, 0.923139, 
0.550474, 0.0533584, 1.02677, 0.990475, 
0.550526, 0.0511635, 1.02779, 1.05751, 
0.550576, 0.0489725, 1.02888, 1.12423, 
0.550624, 0.0467858, 1.03004, 1.19063, 
0.55067, 0.0446036, 1.03127, 1.2567, 
0.550713, 0.0424262, 1.03256, 1.32243, 
0.550755, 0.0402539, 1.03391, 1.38782, 
0.550794, 0.0380869, 1.03533, 1.45285, 
0.550831, 0.0359255, 1.03682, 1.51752, 
0.550866, 0.0337701, 1.03837, 1.58182, 
0.550899, 0.0316208, 1.03998, 1.64575, 
0.550929, 0.029478, 1.04166, 1.70929, 
0.550957, 0.0273418, 1.0434, 1.77244, 
0.550984, 0.0252127, 1.0452, 1.83518, 
0.551008, 0.0230907, 1.04707, 1.89752, 
0.55103, 0.0209763, 1.049, 1.95945, 
0.55105, 0.0188696, 1.05099, 2.02094, 
0.551068, 0.0167709, 1.05304, 2.08201, 
0.551083, 0.0146805, 1.05515, 2.14265, 
0.551097, 0.0125986, 1.05732, 2.20283, 
0.551109, 0.0105255, 1.05956, 2.26257, 
0.551118, 0.00846142, 1.06185, 2.32184, 
0.551126, 0.00640661, 1.0642, 2.38065, 
0.551131, 0.00436134, 1.06661, 2.43899, 
0.551134, 0.00232583, 1.06908, 2.49685, 
0.551136, 0.000300335, 1.0716, 2.55422, 
0.551135, -0.0017149, 1.07419, 2.6111, 
0.551132, -0.00371965, 1.07683, 2.66748, 
0.551127, -0.00571366, 1.07952, 2.72335, 
0.551121, -0.0076967, 1.08227, 2.77872, 
0.551112, -0.00966855, 1.08508, 2.83356, 
0.551101, -0.011629, 1.08794, 2.88788, 
0.551089, -0.0135777, 1.09085, 2.94166, 
0.551074, -0.0155146, 1.09382, 2.99492, 
0.551058, -0.0174393, 1.09684, 3.04762, 
0.551039, -0.0193518, 1.09992, 3.09978, 
0.551019, -0.0212516, 1.10304, 3.15139, 
0.550997, -0.0231387, 1.10622, 3.20243, 
0.550973, -0.0250128, 1.10945, 3.25291, 
0.550947, -0.0268737, 1.11273, 3.30282, 
0.550919, -0.0287212, 1.11605, 3.35216, 
0.550889, -0.0305551, 1.11943, 3.40091, 
0.550858, -0.0323752, 1.12285, 3.44907, 
0.550825, -0.0341812, 1.12633, 3.49665, 
0.55079, -0.035973, 1.12985, 3.54362, 
0.550753, -0.0377504, 1.13341, 3.59, 
0.550714, -0.0395132, 1.13703, 3.63576, 
0.550674, -0.0412611, 1.14069, 3.68092, 
0.550632, -0.0429941, 1.14439, 3.72546, 
0.550588, -0.0447118, 1.14814, 3.76938, 
0.550542, -0.0464142, 1.15193, 3.81268, 
0.550495, -0.048101, 1.15576, 3.85534, 
0.550446, -0.049772, 1.15964, 3.89738, 
0.550395, -0.0514272, 1.16356, 3.93877, 
0.550343, -0.0530662, 1.16752, 3.97952, 
0.550289, -0.054689, 1.17151, 4.01963, 
0.550234, -0.0562953, 1.17555, 4.05909, 
0.550177, -0.0578851, 1.17963, 4.0979, 
0.550118, -0.059458, 1.18375, 4.13605, 
0.550058, -0.061014, 1.1879, 4.17354, 
0.549996, -0.062553, 1.1921, 4.21036, 
0.549933, -0.0640747, 1.19633, 4.24652, 
0.549868, -0.0655789, 1.20059, 4.28201, 
0.549801, -0.0670657, 1.20489, 4.31682, 
0.549734, -0.0685347, 1.20922, 4.35096, 
0.549664, -0.0699859, 1.21359, 4.38442, 
0.549594, -0.0714191, 1.21799, 4.41719, 
0.549522, -0.0728342, 1.22242, 4.44929, 
0.549448, -0.074231, 1.22689, 4.48069, 
0.549373, -0.0756094, 1.23139, 4.5114, 
0.549297, -0.0769693, 1.23591, 4.54142, 
0.549219, -0.0783106, 1.24047, 4.57075, 
0.54914, -0.079633, 1.24505, 4.59938, 
0.54906, -0.0809366, 1.24967, 4.62731, 
0.548978, -0.0822212, 1.25431, 4.65454, 
0.548895, -0.0834866, 1.25898, 4.68106, 
0.548811, -0.0847327, 1.26367, 4.70688, 
0.548726, -0.0859595, 1.26839, 4.732, 
0.548639, -0.0871668, 1.27313, 4.7564, 
0.548552, -0.0883546, 1.2779, 4.7801, 
0.548463, -0.0895227, 1.28269, 4.80308, 
0.548373, -0.090671, 1.28751, 4.82535, 
0.548281, -0.0917994, 1.29234, 4.84691, 
0.548189, -0.0929079, 1.2972, 4.86775, 
0.548096, -0.0939963, 1.30208, 4.88788, 
0.548001, -0.0950646, 1.30698, 4.90729, 
0.547905, -0.0961127, 1.31189, 4.92598, 
0.547809, -0.0971405, 1.31683, 4.94395, 
0.547711, -0.0981479, 1.32178, 4.96121, 
0.547613, -0.0991348, 1.32675, 4.97774, 
0.547513, -0.100101, 1.33174, 4.99355, 
0.547412, -0.101047, 1.33674, 5.00865, 
0.547311, -0.101972, 1.34175, 5.02302, 
0.547208, -0.102877, 1.34678, 5.03667, 
0.547105, -0.10376, 1.35183, 5.04961, 
0.547001, -0.104623, 1.35688, 5.06182, 
0.546896, -0.105465, 1.36195, 5.07331, 
0.54679, -0.106286, 1.36703, 5.08408, 
0.546683, -0.107086, 1.37212, 5.09413, 
0.546576, -0.107865, 1.37722, 5.10346, 
0.546468, -0.108623, 1.38232, 5.11207, 
0.546359, -0.10936, 1.38744, 5.11997, 
0.546249, -0.110075, 1.39256, 5.12714, 
0.546138, -0.11077, 1.3977, 5.1336, 
0.546027, -0.111443, 1.40283, 5.13935, 
0.545916, -0.112095, 1.40797, 5.14438, 
0.545803, -0.112726, 1.41312, 5.1487, 
0.54569, -0.113335, 1.41827, 5.1523, 
0.545576, -0.113923, 1.42342, 5.1552, 
0.545462, -0.11449, 1.42858, 5.15738, 
0.545348, -0.115036, 1.43374, 5.15886, 
0.545232, -0.11556, 1.4389, 5.15963, 
0.545116, -0.116062, 1.44406, 5.1597, 
0.545, -0.116544, 1.44922, 5.15906, 
0.544883, -0.117004, 1.45438, 5.15773, 
0.544766, -0.117443, 1.45953, 5.15569, 
0.544648, -0.11786, 1.46469, 5.15296, 
0.54453, -0.118256, 1.46984, 5.14953, 
0.544412, -0.118631, 1.47499, 5.14541, 
0.544293, -0.118985, 1.48013, 5.14061, 
0.544174, -0.119317, 1.48527, 5.13511, 
0.544055, -0.119628, 1.4904, 5.12893, 
0.543935, -0.119918, 1.49552, 5.12206, 
0.543815, -0.120186, 1.50064, 5.11452, 
0.543694, -0.120434, 1.50575, 5.1063, 
0.543574, -0.12066, 1.51086, 5.09741, 
0.543453, -0.120865, 1.51595, 5.08784, 
0.543332, -0.121049, 1.52103, 5.07761, 
0.543211, -0.121212, 1.5261, 5.06671, 
0.54309, -0.121354, 1.53116, 5.05515, 
0.542968, -0.121475, 1.53621, 5.04293, 
0.542847, -0.121575, 1.54125, 5.03005, 
0.542725, -0.121654, 1.54627, 5.01653, 
0.542603, -0.121712, 1.55128, 5.00235, 
0.542482, -0.12175, 1.55628, 4.98754, 
0.54236, -0.121767, 1.56126, 4.97208, 
0.542238, -0.121763, 1.56622, 4.95598, 
0.542116, -0.121739, 1.57117, 4.93925, 
0.541995, -0.121695, 1.5761, 4.92189, 
0.541873, -0.12163, 1.58101, 4.90391, 
0.541751, -0.121544, 1.58591, 4.8853, 
0.54163, -0.121439, 1.59078, 4.86608, 
0.541509, -0.121313, 1.59564, 4.84624, 
0.541387, -0.121167, 1.60048, 4.8258, 
0.541266, -0.121001, 1.60529, 4.80475, 
0.541145, -0.120815, 1.61008, 4.7831, 
0.541025, -0.120609, 1.61486, 4.76086, 
0.540904, -0.120383, 1.61961, 4.73802, 
0.540784, -0.120138, 1.62433, 4.7146, 
0.540664, -0.119873, 1.62904, 4.6906, 
0.540544, -0.119589, 1.63371, 4.66602, 
0.540425, -0.119285, 1.63837, 4.64087, 
0.540306, -0.118963, 1.64299, 4.61515, 
0.540187, -0.11862, 1.6476, 4.58888, 
0.540068, -0.118259, 1.65217, 4.56204, 
0.53995, -0.117879, 1.65672, 4.53465, 
0.539833, -0.11748, 1.66124, 4.50672, 
0.539715, -0.117063, 1.66573, 4.47824, 
0.539598, -0.116626, 1.6702, 4.44923, 
0.539482, -0.116172, 1.67463, 4.41969, 
0.539366, -0.115698, 1.67904, 4.38962, 
0.539251, -0.115207, 1.68341, 4.35903, 
0.539136, -0.114698, 1.68776, 4.32793, 
0.539021, -0.11417, 1.69207, 4.29632, 
0.538907, -0.113625, 1.69635, 4.26421, 
0.538794, -0.113062, 1.7006, 4.2316, 
0.538681, -0.112481, 1.70481, 4.19849, 
0.538569, -0.111883, 1.70899, 4.1649, 
0.538458, -0.111268, 1.71314, 4.13084, 
0.538347, -0.110635, 1.71725, 4.09629, 
0.538236, -0.109985, 1.72133, 4.06128, 
0.538127, -0.109319, 1.72538, 4.02581, 
0.538018, -0.108635, 1.72938, 3.98988, 
0.537909, -0.107936, 1.73336, 3.9535, 
0.537802, -0.107219, 1.73729, 3.91668, 
0.537695, -0.106487, 1.74119, 3.87942, 
0.537589, -0.105738, 1.74505, 3.84172, 
0.537483, -0.104973, 1.74887, 3.80361, 
0.537379, -0.104193, 1.75266, 3.76507, 
0.537275, -0.103396, 1.7564, 3.72612, 
0.537172, -0.102585, 1.76011, 3.68677, 
0.53707, -0.101757, 1.76378, 3.64701, 
0.536969, -0.100915, 1.7674, 3.60686, 
0.536868, -0.100058, 1.77099, 3.56633, 
0.536768, -0.0991857, 1.77454, 3.52541, 
0.53667, -0.0982989, 1.77804, 3.48412, 
0.536572, -0.0973975, 1.7815, 3.44247, 
0.536475, -0.0964819, 1.78492, 3.40045, 
0.536379, -0.095552, 1.7883, 3.35808, 
0.536284, -0.0946082, 1.79164, 3.31536, 
0.53619, -0.0936506, 1.79493, 3.27231, 
0.536096, -0.0926793, 1.79819, 3.22891, 
0.536004, -0.0916946, 1.80139, 3.1852, 
0.535913, -0.0906966, 1.80456, 3.14116, 
0.535823, -0.0896856, 1.80767, 3.09681, 
0.535734, -0.0886616, 1.81075, 3.05215, 
0.535646, -0.0876249, 1.81378, 3.00719, 
0.535559, -0.0865757, 1.81676, 2.96195, 
0.535472, -0.0855141, 1.8197, 2.91641, 
0.535387, -0.0844404, 1.8226, 2.8706, 
0.535304, -0.0833547, 1.82544, 2.82452, 
0.535221, -0.0822572, 1.82825, 2.77817, 
0.535139, -0.0811481, 1.831, 2.73156, 
0.535058, -0.0800277, 1.83371, 2.6847, 
0.534979, -0.078896, 1.83637, 2.6376, 
0.534901, -0.0777534, 1.83898, 2.59027, 
0.534824, -0.0765999, 1.84155, 2.5427, 
0.534747, -0.0754359, 1.84407, 2.49492, 
0.534673, -0.0742614, 1.84654, 2.44691, 
0.534599, -0.0730767, 1.84896, 2.3987, 
0.534526, -0.071882, 1.85134, 2.35029, 
0.534455, -0.0706775, 1.85366, 2.30169, 
0.534385, -0.0694634, 1.85594, 2.2529, 
0.534316, -0.0682399, 1.85817, 2.20393, 
0.534249, -0.0670072, 1.86035, 2.15479, 
0.534182, -0.0657655, 1.86248, 2.10548, 
0.534117, -0.064515, 1.86456, 2.05601, 
0.534053, -0.0632559, 1.86659, 2.0064, 
0.533991, -0.0619885, 1.86857, 1.95664, 
0.533929, -0.0607128, 1.8705, 1.90674, 
0.533869, -0.0594292, 1.87239, 1.85672, 
0.53381, -0.0581379, 1.87422, 1.80657, 
0.533753, -0.056839, 1.876, 1.75631, 
0.533697, -0.0555327, 1.87773, 1.70594, 
0.533642, -0.0542193, 1.87941, 1.65547, 
0.533588, -0.052899, 1.88104, 1.60491, 
0.533536, -0.051572, 1.88262, 1.55426, 
0.533485, -0.0502385, 1.88415, 1.50353, 
0.533436, -0.0488987, 1.88563, 1.45273, 
0.533387, -0.0475528, 1.88705, 1.40187, 
0.53334, -0.0462011, 1.88843, 1.35095, 
0.533295, -0.0448437, 1.88976, 1.29998, 
0.533251, -0.0434809, 1.89103, 1.24896, 
0.533208, -0.0421128, 1.89225, 1.19791, 
0.533167, -0.0407397, 1.89343, 1.14683, 
0.533127, -0.0393618, 1.89455, 1.09573, 
0.533088, -0.0379794, 1.89562, 1.04461, 
0.533051, -0.0365925, 1.89664, 0.993483, 
0.533015, -0.0352015, 1.8976, 0.942357, 
0.53298, -0.0338065, 1.89852, 0.891236, 
0.532947, -0.0324078, 1.89939, 0.840128, 
0.532915, -0.0310055, 1.9002, 0.78904, 
0.532885, -0.0296, 1.90097, 0.737979, 
0.532856, -0.0281913, 1.90168, 0.686952, 
0.532829, -0.0267798, 1.90234, 0.635965, 
0.532803, -0.0253655, 1.90295, 0.585026, 
0.532778, -0.0239489, 1.90351, 0.534141, 
0.532755, -0.0225299, 1.90402, 0.483318, 
0.532733, -0.0211089, 1.90448, 0.432562, 
0.532712, -0.0196861, 1.90488, 0.381882, 
0.532694, -0.0182617, 1.90524, 0.331282, 
0.532676, -0.0168359, 1.90555, 0.280771, 
0.53266, -0.0154089, 1.9058, 0.230355, 
0.532645, -0.0139808, 1.90601, 0.180041, 
0.532632, -0.0125521, 1.90616, 0.129834, 
0.53262, -0.0111227, 1.90627, 0.0797424, 
0.53261, -0.00969299, 1.90632, 0.029772, 
0.532601, -0.00826313, 1.90633, -0.0200706, 
0.532593, -0.00683333, 1.90628, -0.0697788, 
0.532587, -0.00540379, 1.90619, -0.119346, 
0.532582, -0.00397473, 1.90604, -0.168767, 
0.532579, -0.00254635, 1.90585, -0.218033, 
0.532577, -0.00111886, 1.90561, -0.26714, 
0.532577, 0.00030755, 1.90531, -0.316081, 
0.532578, 0.00173266, 1.90497, -0.364849, 
0.53258, 0.00315627, 1.90459, -0.413439, 
0.532584, 0.00457818, 1.90415, -0.461843, 
0.532589, 0.00599819, 1.90366, -0.510057, 
0.532596, 0.00741609, 1.90313, -0.558074, 
