0.0955287, 2.37335, 0.168383, 1.02792e-05
0.093294, 2.37985, 0.168916, 1.02632e-05
0.102917, 2.38247, 0.166502, 1.03186e-05
0.103233, 2.38228, 0.163599, 1.03488e-05
0.0980601, 2.3791, 0.164933, 1.03196e-05
0.0912242, 2.38479, 0.169793, 1.02447e-05
0.0948182, 2.3854, 0.162211, 1.03335e-05
0.0947203, 2.38654, 0.161279, 1.03422e-05
0.0942164, 2.39025, 0.152539, 1.04293e-05
0.0977824, 2.38517, 0.153838, 1.04291e-05
0.0969774, 2.38482, 0.156256, 1.04017e-05
0.101517, 2.3913, 0.16178, 1.03571e-05
0.098852, 2.39775, 0.16206, 1.03426e-05
0.0942312, 2.38768, 0.158341, 1.03702e-05
0.0839937, 2.38781, 0.156154, 1.03546e-05
0.0906906, 2.38389, 0.15477, 1.03972e-05
0.0942365, 2.38296, 0.156723, 1.0389e-05
0.0983199, 2.38657, 0.159837, 1.03685e-05
0.0941626, 2.39598, 0.159893, 1.03503e-05
0.0947658, 2.39008, 0.154531, 1.04103e-05
0.0940359, 2.38093, 0.15763, 1.03799e-05
0.101576, 2.38132, 0.15807, 1.03995e-05
0.0887616, 2.38166, 0.152349, 1.04169e-05
0.0886879, 2.38007, 0.145385, 1.0492e-05
0.0879426, 2.38345, 0.14944, 1.04442e-05
0.0845026, 2.38186, 0.157096, 1.03497e-05
0.0815686, 2.38236, 0.161075, 1.02938e-05
0.0831687, 2.37875, 0.158806, 1.03271e-05
0.0895119, 2.37783, 0.160192, 1.03393e-05
0.094148, 2.38207, 0.161085, 1.03443e-05
0.0980136, 2.38666, 0.155109, 1.0416e-05
0.103598, 2.38407, 0.146434, 1.05251e-05
0.108636, 2.38777, 0.144246, 1.05633e-05
0.0976433, 2.39388, 0.146479, 1.05018e-05
0.0938835, 2.39154, 0.152993, 1.04229e-05
0.0938293, 2.38971, 0.147908, 1.04772e-05
0.0901299, 2.39158, 0.156793, 1.03706e-05
0.085996, 2.39317, 0.1619, 1.03007e-05
0.0797064, 2.39341, 0.158969, 1.03008e-05
0.0788464, 2.39115, 0.150226, 1.03912e-05
0.0784653, 2.38421, 0.144845, 1.04517e-05
0.0851302, 2.37848, 0.148529, 1.04454e-05
0.08165, 2.3757, 0.15034, 1.04116e-05
0.0778943, 2.37255, 0.15801, 1.0311e-05
0.0937961, 2.37102, 0.158782, 1.03717e-05
0.0966159, 2.37173, 0.157609, 1.03926e-05
0.0883947, 2.36193, 0.157972, 1.03654e-05
0.0881165, 2.37069, 0.160568, 1.03334e-05
0.0815155, 2.36192, 0.16386, 1.02744e-05
0.0815157, 2.3598, 0.1657, 1.02565e-05
0.0824123, 2.37192, 0.16598, 1.02522e-05
0.0847104, 2.37279, 0.161447, 1.03093e-05
0.0852394, 2.37306, 0.160992, 1.03162e-05
0.0764422, 2.36739, 0.165603, 1.0225e-05
0.0787031, 2.36303, 0.157748, 1.03231e-05
0.0753623, 2.36069, 0.16304, 1.02482e-05
0.0670503, 2.36081, 0.171492, 1.00909e-05
0.0648154, 2.35548, 0.17158, 1.00688e-05
0.0662439, 2.35868, 0.173321, 1.00649e-05
0.0583802, 2.3678, 0.167051, 1.0019e-05
0.05717, 2.36323, 0.168616, 9.98703e-06
0.0490034, 2.36702, 0.172146, 9.79461e-06
0.0532782, 2.36587, 0.174035, 9.86283e-06
0.045996, 2.36929, 0.167786, 9.7657e-06
0.0441406, 2.361, 0.172251, 9.68465e-06
0.0420012, 2.36612, 0.176116, 9.58741e-06
0.0491568, 2.37474, 0.182253, 9.69578e-06
0.0402775, 2.371, 0.174666, 9.54553e-06
0.036036, 2.37136, 0.165616, 9.4806e-06
0.0348311, 2.37393, 0.159075, 9.48643e-06
0.030146, 2.37163, 0.170462, 9.19228e-06
0.0303627, 2.36949, 0.161655, 9.26465e-06
0.0303085, 2.36847, 0.160728, 9.26992e-06
0.0317412, 2.38123, 0.167307, 9.27481e-06
0.0256686, 2.37431, 0.16643, 8.98396e-06
0.0290871, 2.38697, 0.172628, 9.10807e-06
0.0271309, 2.38506, 0.175867, 9.00427e-06
0.0257122, 2.38674, 0.167138, 8.96429e-06
0.0337764, 2.38685, 0.166507, 9.36372e-06
0.0408686, 2.38431, 0.155104, 9.73328e-06
0.04482, 2.3924, 0.157688, 9.81415e-06
0.0467867, 2.39277, 0.157637, 9.86478e-06
0.0500529, 2.39201, 0.153951, 9.98021e-06
0.050751, 2.3909, 0.159485, 9.93825e-06
0.0605708, 2.39007, 0.159369, 1.01171e-05
0.0670501, 2.38652, 0.161079, 1.01842e-05
0.0665689, 2.37826, 0.166207, 1.01297e-05
0.0676202, 2.38605, 0.161381, 1.01873e-05
0.0693158, 2.38123, 0.160822, 1.02129e-05
0.072143, 2.38534, 0.159844, 1.02456e-05
0.0751169, 2.38946, 0.162405, 1.02382e-05
0.0801413, 2.39773, 0.170291, 1.01834e-05
0.0815114, 2.39161, 0.164993, 1.02482e-05
0.0864161, 2.39265, 0.164396, 1.02769e-05
0.089997, 2.38987, 0.164708, 1.02892e-05
0.0875057, 2.39142, 0.153964, 1.03908e-05
0.0870059, 2.38387, 0.15052, 1.04289e-05
0.0895552, 2.38174, 0.157374, 1.03669e-05
0.0890991, 2.38737, 0.16045, 1.03307e-05
0.0815143, 2.39123, 0.152308, 1.03824e-05
0.0642835, 2.38837, 0.146212, 1.03146e-05
0.0624029, 2.39284, 0.152905, 1.02118e-05
0.0672153, 2.39683, 0.149776, 1.03034e-05
0.0635288, 2.39799, 0.144846, 1.03141e-05
0.0610997, 2.40352, 0.139875, 1.03329e-05
0.0640774, 2.39642, 0.141687, 1.03586e-05
0.0712396, 2.39812, 0.144409, 1.04014e-05
0.0662317, 2.39505, 0.14773, 1.03166e-05
0.0761077, 2.40032, 0.151324, 1.03584e-05
0.0824177, 2.39469, 0.148307, 1.04285e-05
0.083104, 2.39522, 0.15235, 1.03877e-05
0.0838915, 2.39662, 0.150519, 1.04103e-05
0.0890702, 2.39869, 0.158423, 1.03466e-05
0.0875843, 2.39413, 0.157893, 1.03485e-05
0.0856378, 2.39439, 0.156379, 1.03563e-05
0.0977115, 2.39499, 0.148345, 1.04818e-05
0.0949418, 2.38934, 0.132869, 1.06436e-05
0.096936, 2.38241, 0.135834, 1.06191e-05
0.0907057, 2.39034, 0.137171, 1.05841e-05
0.0947398, 2.39365, 0.134446, 1.06238e-05
0.0937319, 2.39346, 0.135227, 1.06127e-05
0.100268, 2.40246, 0.13778, 1.05985e-05
0.105093, 2.40652, 0.143645, 1.05489e-05
0.107223, 2.40716, 0.144063, 1.05512e-05
0.112245, 2.41328, 0.147267, 1.05319e-05
0.108016, 2.41222, 0.147098, 1.05196e-05
0.102334, 2.40208, 0.151133, 1.04637e-05
0.10691, 2.40287, 0.145112, 1.05411e-05
0.102552, 2.41022, 0.143883, 1.05366e-05
0.102705, 2.41382, 0.141747, 1.05582e-05
0.0991565, 2.41017, 0.138554, 1.05837e-05
0.099952, 2.4101, 0.133736, 1.06382e-05
0.105254, 2.41259, 0.134863, 1.06404e-05
0.096712, 2.40397, 0.133175, 1.06386e-05
0.0944356, 2.40926, 0.135028, 1.06102e-05
0.0952888, 2.41101, 0.139958, 1.05577e-05
0.092441, 2.41191, 0.147514, 1.04676e-05
0.0913818, 2.41321, 0.151874, 1.04172e-05
0.0923423, 2.40979, 0.152937, 1.04106e-05
0.0853983, 2.41125, 0.157061, 1.03404e-05
0.0845342, 2.40824, 0.158559, 1.03221e-05
0.0822265, 2.40231, 0.161367, 1.02845e-05
0.0911647, 2.39783, 0.163282, 1.03045e-05
0.0925916, 2.39718, 0.164252, 1.02999e-05
0.090498, 2.39035, 0.160647, 1.03325e-05
0.0895179, 2.39666, 0.164353, 1.0288e-05
0.0945294, 2.40057, 0.17279, 1.02195e-05
0.0932584, 2.40589, 0.176217, 1.01787e-05
0.0916899, 2.41011, 0.177348, 1.01598e-05
0.0981055, 2.42169, 0.169818, 1.02514e-05
0.0999127, 2.42133, 0.168796, 1.02677e-05
0.105255, 2.41985, 0.16618, 1.03121e-05
0.105356, 2.4211, 0.164688, 1.03267e-05
0.108056, 2.4215, 0.168973, 1.02931e-05
0.114241, 2.42568, 0.172546, 1.02774e-05
0.11045, 2.43165, 0.174754, 1.02399e-05
0.104771, 2.42947, 0.184207, 1.01305e-05
0.105767, 2.42508, 0.186816, 1.01113e-05
0.112837, 2.42229, 0.179763, 1.02042e-05
0.11364, 2.41593, 0.177805, 1.02289e-05
0.104387, 2.42191, 0.177195, 1.02e-05
0.105876, 2.42156, 0.183534, 1.01444e-05
0.100317, 2.42216, 0.175008, 1.02074e-05
0.0983849, 2.42162, 0.180879, 1.01441e-05
0.10409, 2.42468, 0.18198, 1.01516e-05
0.0995591, 2.4288, 0.180851, 1.01451e-05
0.104247, 2.42932, 0.180647, 1.01628e-05
0.110962, 2.43057, 0.180209, 1.01894e-05
0.10615, 2.43447, 0.178941, 1.01832e-05
0.104023, 2.43117, 0.180716, 1.01605e-05
0.0997947, 2.42472, 0.180254, 1.01536e-05
0.102251, 2.42007, 0.177769, 1.01881e-05
0.0965759, 2.41188, 0.173024, 1.0219e-05
0.098833, 2.411, 0.175248, 1.02053e-05
0.103143, 2.41618, 0.171198, 1.02571e-05
0.0986782, 2.41029, 0.171415, 1.02427e-05
0.0967287, 2.41142, 0.179066, 1.01607e-05
0.0994256, 2.40063, 0.177209, 1.0193e-05
0.098384, 2.3998, 0.181107, 1.01521e-05
0.096192, 2.40576, 0.185004, 1.01043e-05
0.0988676, 2.3983, 0.186262, 1.01053e-05
0.0964292, 2.39603, 0.189258, 1.00693e-05
0.0937183, 2.39091, 0.17757, 1.01741e-05
0.0936106, 2.39225, 0.174037, 1.02077e-05
0.0880967, 2.39373, 0.175014, 1.01762e-05
0.0850079, 2.39422, 0.1722, 1.01905e-05
0.0938793, 2.38915, 0.165667, 1.02936e-05
0.0948593, 2.40042, 0.165398, 1.02946e-05
0.0927513, 2.40491, 0.158564, 1.03553e-05
0.0898053, 2.40442, 0.163248, 1.02968e-05
0.0899279, 2.40523, 0.161204, 1.0318e-05
0.0891896, 2.40846, 0.15356, 1.03938e-05
0.0943104, 2.4083, 0.155251, 1.03933e-05
0.0925494, 2.40694, 0.148031, 1.04645e-05
0.0891753, 2.41343, 0.147821, 1.04529e-05
0.0919747, 2.41565, 0.147413, 1.04656e-05
0.103106, 2.41891, 0.147672, 1.04945e-05
0.100724, 2.42596, 0.152717, 1.04315e-05
0.0921261, 2.42659, 0.157798, 1.03516e-05
0.082389, 2.42564, 0.161164, 1.02763e-05
0.0892633, 2.42279, 0.162159, 1.02977e-05
0.0831965, 2.42129, 0.161915, 1.02745e-05
0.0785292, 2.42992, 0.161864, 1.02454e-05
0.082341, 2.43335, 0.173677, 1.01434e-05
0.085924, 2.44221, 0.167988, 1.02148e-05
0.0865647, 2.44798, 0.168066, 1.02142e-05
0.0886461, 2.44765, 0.164615, 1.02586e-05
0.0815553, 2.45328, 0.168621, 1.01809e-05
0.078175, 2.45507, 0.161394, 1.02356e-05
0.0831104, 2.46001, 0.167265, 1.02e-05
0.0723032, 2.4661, 0.169338, 1.01015e-05
0.0720436, 2.46234, 0.165959, 1.01368e-05
0.0607989, 2.46433, 0.163506, 1.0023e-05
0.051283, 2.45855, 0.156841, 9.91975e-06
0.0574929, 2.46009, 0.151483, 1.00999e-05
0.0596115, 2.45406, 0.144599, 1.02184e-05
0.0718188, 2.45003, 0.14009, 1.04282e-05
0.0674503, 2.45254, 0.139477, 1.03904e-05
0.0706298, 2.46292, 0.125849, 1.05814e-05
0.0699192, 2.46144, 0.135202, 1.04621e-05
0.0715876, 2.46572, 0.136025, 1.04655e-05
0.0664077, 2.46251, 0.138688, 1.03811e-05
0.0585288, 2.46167, 0.141956, 1.02242e-05
0.0595411, 2.45919, 0.144559, 1.02138e-05
0.0511469, 2.45562, 0.143051, 1.00693e-05
0.049629, 2.46199, 0.144008, 1.0018e-05
0.0531647, 2.46525, 0.142388, 1.01127e-05
0.0487963, 2.46601, 0.149902, 9.92976e-06
0.0496321, 2.46773, 0.152623, 9.91903e-06
0.0593146, 2.47577, 0.153916, 1.00933e-05
0.0559366, 2.47585, 0.165574, 9.90893e-06
0.0551731, 2.47285, 0.164735, 9.90551e-06
0.0506, 2.47817, 0.171612, 9.73765e-06
0.0486202, 2.47987, 0.173774, 9.67008e-06
0.047462, 2.47707, 0.172916, 9.65299e-06
0.0523623, 2.48266, 0.165552, 9.83242e-06
0.0520289, 2.48372, 0.161042, 9.87071e-06
0.0521345, 2.48316, 0.157405, 9.91152e-06
0.0501451, 2.48171, 0.163432, 9.806e-06
0.0428474, 2.47397, 0.163893, 9.61716e-06
0.0440099, 2.48139, 0.164473, 9.63852e-06
0.041805, 2.47847, 0.16629, 9.55749e-06
0.0510279, 2.47489, 0.162528, 9.84102e-06
0.0522662, 2.47798, 0.170792, 9.7817e-06
0.0593592, 2.47743, 0.168666, 9.93626e-06
0.0583477, 2.47095, 0.167424, 9.93689e-06
0.062901, 2.47328, 0.165786, 1.00244e-05
0.0572443, 2.4743, 0.168473, 9.90426e-06
0.0619654, 2.46596, 0.169558, 9.9765e-06
0.0698639, 2.46539, 0.1666, 1.01072e-05
0.0639635, 2.4619, 0.162187, 1.00855e-05
0.0592462, 2.46596, 0.163888, 9.99264e-06
0.0597406, 2.46286, 0.161213, 1.00314e-05
0.0557281, 2.46261, 0.162305, 9.94946e-06
0.0559982, 2.45937, 0.162924, 9.95062e-06
0.0549137, 2.46546, 0.157842, 9.97861e-06
0.0563792, 2.46517, 0.159294, 9.99128e-06
0.0588936, 2.45876, 0.161244, 1.002e-05
0.0601049, 2.45776, 0.165745, 9.9933e-06
0.051627, 2.44884, 0.161682, 9.88498e-06
0.0566347, 2.44353, 0.16937, 9.90827e-06
0.0478738, 2.44274, 0.17894, 9.63739e-06
0.042535, 2.43655, 0.174775, 9.54375e-06
0.0427811, 2.43993, 0.171175, 9.58033e-06
0.0420485, 2.44107, 0.173987, 9.53214e-06
0.0420081, 2.44632, 0.168862, 9.57249e-06
0.0413948, 2.44704, 0.163023, 9.60786e-06
0.0423259, 2.43611, 0.165184, 9.62704e-06
0.0403795, 2.43414, 0.165374, 9.56639e-06
0.0367397, 2.44633, 0.165559, 9.42115e-06
0.0489182, 2.45043, 0.159258, 9.84772e-06
0.0488081, 2.45244, 0.166486, 9.77013e-06
0.0481915, 2.44939, 0.167505, 9.74823e-06
0.0528473, 2.4459, 0.163254, 9.89675e-06
0.0603284, 2.4446, 0.159803, 1.00693e-05
0.0620452, 2.44526, 0.155282, 1.01442e-05
0.0583063, 2.45, 0.157719, 1.00542e-05
0.0575263, 2.44908, 0.157386, 1.00449e-05
0.0564059, 2.44528, 0.159915, 1.00008e-05
0.0516821, 2.4532, 0.160414, 9.89559e-06
0.0459596, 2.4518, 0.158522, 9.78006e-06
0.0455185, 2.44838, 0.161192, 9.74452e-06
0.041775, 2.45353, 0.15939, 9.64855e-06
0.042864, 2.45614, 0.16427, 9.63182e-06
0.041192, 2.45746, 0.16515, 9.57041e-06
0.0433302, 2.45522, 0.164162, 9.64752e-06
0.0400366, 2.45441, 0.157148, 9.61201e-06
0.0468501, 2.46134, 0.161956, 9.75956e-06
0.0453105, 2.46144, 0.154897, 9.79075e-06
0.0369432, 2.46519, 0.154691, 9.50664e-06
0.0409435, 2.46659, 0.150617, 9.69619e-06
0.0458685, 2.46373, 0.15597, 9.79268e-06
0.0432777, 2.45751, 0.151312, 9.77318e-06
0.035342, 2.45144, 0.138497, 9.61426e-06
0.0326298, 2.45441, 0.139282, 9.46238e-06
0.0317591, 2.46132, 0.135049, 9.44446e-06
0.030779, 2.4496, 0.137331, 9.37742e-06
0.04173, 2.45428, 0.141388, 9.83379e-06
0.0325765, 2.44398, 0.15296, 9.34652e-06
0.0284032, 2.44652, 0.155177, 9.08667e-06
0.0266209, 2.44963, 0.150053, 8.99459e-06
0.0209429, 2.44319, 0.150109, 8.63843e-06
0.0161971, 2.44345, 0.15903, 8.95251e-06
0.0177611, 2.44662, 0.158846, 8.7326e-06
0.0120348, 2.44498, 0.154344, 1.03681e-05
0.00841713, 2.44179, 0.151002, 1.21613e-05
0.00657507, 2.44332, 0.155955, 1.28267e-05
0.0133696, 2.45629, 0.155299, 9.76086e-06
0.018884, 2.44793, 0.161343, 8.68188e-06
0.0125937, 2.44558, 0.164072, 1.02307e-05
0.00914398, 2.44765, 0.157867, 1.18707e-05
0.01307, 2.45281, 0.163247, 1.00087e-05
0.00508278, 2.45116, 0.166409, 1.31577e-05
0.00361776, 2.45117, 0.171022, 1.33271e-05
0.00300574, 2.44683, 0.177307, 1.33626e-05
0.0064365, 2.4511, 0.180943, 1.28892e-05
0.00763675, 2.4517, 0.177108, 1.25387e-05
0.00926933, 2.45283, 0.164751, 1.18545e-05
0.00715246, 2.45303, 0.162225, 1.26677e-05
0.00161964, 2.44588, 0.15328, 1.33903e-05
0.00482571, 2.43761, 0.154836, 1.31948e-05
0.00136949, 2.43071, 0.152296, 1.33875e-05
0.00428129, 2.43439, 0.155837, 1.32652e-05
0.00914286, 2.42652, 0.157194, 1.18479e-05
0.0063477, 2.42297, 0.152485, 1.28758e-05
0.0158209, 2.41729, 0.152125, 8.94934e-06
0.0162851, 2.41338, 0.153793, 8.89224e-06
0.020274, 2.41865, 0.148052, 8.64981e-06
0.0183839, 2.43293, 0.152435, 8.64997e-06
0.0209394, 2.43565, 0.15511, 8.66507e-06
0.0193707, 2.42853, 0.154206, 8.64902e-06
0.0157431, 2.43101, 0.147308, 8.8831e-06
0.0163177, 2.43568, 0.152178, 8.84383e-06
0.0214449, 2.43251, 0.151905, 8.68322e-06
0.021934, 2.4309, 0.147966, 8.70872e-06
0.0208588, 2.43576, 0.147871, 8.64241e-06
0.0177943, 2.43319, 0.154895, 8.70627e-06
0.0183958, 2.43441, 0.157207, 8.68899e-06
0.0287928, 2.43815, 0.156861, 9.11218e-06
0.0288136, 2.44098, 0.15459, 9.12437e-06
0.0317766, 2.45, 0.157706, 9.25736e-06
0.0322761, 2.45524, 0.16675, 9.20635e-06
0.0242406, 2.45577, 0.16624, 8.78089e-06
0.0182608, 2.4631, 0.165834, 8.73987e-06
0.0135579, 2.46248, 0.169111, 9.89158e-06
0.0156967, 2.46139, 0.164767, 9.12978e-06
0.0175231, 2.46465, 0.167646, 8.83343e-06
0.0204601, 2.46356, 0.161301, 8.6331e-06
0.0133108, 2.46404, 0.150821, 9.71845e-06
0.0209095, 2.46218, 0.149926, 8.60308e-06
0.0118528, 2.45995, 0.146861, 1.03753e-05
0.0205758, 2.46327, 0.145991, 8.57532e-06
0.0259552, 2.46244, 0.143733, 8.95956e-06
0.0293489, 2.46601, 0.135897, 9.27008e-06
0.0297261, 2.46633, 0.148142, 9.19143e-06
0.0373223, 2.47473, 0.152684, 9.53062e-06
0.0456508, 2.47369, 0.154137, 9.79646e-06
0.0438285, 2.47546, 0.156158, 9.72197e-06
0.042382, 2.47158, 0.157444, 9.66872e-06
0.0378587, 2.47859, 0.160026, 9.47779e-06
0.0390987, 2.47898, 0.165682, 9.4716e-06
0.0370168, 2.47605, 0.161943, 9.42979e-06
0.0379602, 2.47679, 0.16273, 9.45882e-06
0.0331513, 2.47626, 0.166394, 9.22328e-06
0.0268311, 2.47956, 0.167185, 8.87902e-06
0.0329554, 2.48129, 0.164981, 9.21828e-06
0.0355125, 2.48289, 0.171673, 9.27762e-06
0.0387809, 2.48433, 0.174587, 9.37603e-06
0.0375664, 2.4831, 0.175574, 9.3256e-06
0.034915, 2.48599, 0.173499, 9.23477e-06
0.030297, 2.48752, 0.171343, 9.03323e-06
0.0325814, 2.48417, 0.168586, 9.16946e-06
0.0330983, 2.47759, 0.170484, 9.18837e-06
0.0351057, 2.47516, 0.169551, 9.28703e-06
0.0232639, 2.47995, 0.165434, 8.69602e-06
0.0190201, 2.47455, 0.158029, 8.61164e-06
0.0131508, 2.47894, 0.162533, 9.97402e-06
0.0109374, 2.4798, 0.167334, 1.10994e-05
0.0123484, 2.48163, 0.169855, 1.04419e-05
0.0159795, 2.48186, 0.167344, 9.08757e-06
0.0201223, 2.47991, 0.168674, 8.64986e-06
0.0201259, 2.48245, 0.162846, 8.61139e-06
0.0215592, 2.4881, 0.1627, 8.61722e-06
0.0274681, 2.48969, 0.17454, 8.86919e-06
0.0264879, 2.48379, 0.174875, 8.82857e-06
0.0252356, 2.48175, 0.177912, 8.76917e-06
0.0209804, 2.4838, 0.180219, 8.69282e-06
0.0289699, 2.48837, 0.187124, 8.89192e-06
0.0294518, 2.47915, 0.18507, 8.93376e-06
0.0277848, 2.47957, 0.187778, 8.8539e-06
0.033182, 2.47927, 0.186384, 9.0824e-06
0.0295391, 2.47846, 0.183447, 8.9458e-06
0.0266424, 2.48518, 0.188638, 8.80052e-06
0.0258376, 2.47602, 0.182786, 8.79458e-06
0.0255347, 2.47032, 0.180202, 8.79547e-06
0.0293253, 2.4719, 0.187121, 8.92971e-06
0.0280107, 2.46995, 0.191787, 8.86443e-06
0.0356908, 2.47076, 0.190035, 9.1633e-06
0.0405057, 2.47872, 0.187547, 9.33144e-06
0.0372941, 2.47523, 0.186932, 9.2362e-06
0.0370121, 2.47312, 0.192291, 9.19035e-06
0.0405084, 2.46894, 0.196199, 9.2745e-06
0.0384129, 2.47922, 0.203993, 9.14712e-06
0.0384872, 2.47482, 0.208666, 9.12335e-06
0.0270123, 2.47403, 0.201357, 8.80715e-06
0.0271113, 2.47294, 0.201677, 8.81074e-06
0.0205254, 2.47879, 0.207608, 8.88578e-06
0.0206521, 2.48465, 0.204232, 8.84753e-06
0.0182678, 2.48302, 0.204452, 9.10191e-06
0.0186689, 2.48592, 0.207296, 9.06897e-06
0.0238136, 2.48622, 0.20807, 8.75774e-06
0.0283305, 2.48891, 0.21598, 8.79564e-06
0.0256492, 2.48342, 0.215416, 8.77008e-06
0.0210442, 2.47248, 0.209227, 8.86863e-06
0.0194146, 2.47204, 0.2147, 9.05244e-06
0.0156299, 2.47404, 0.21327, 9.77334e-06
